date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:51:06	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:14%20GMT	https://coderthemes.com/adminto/layouts/vertical/blots/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/blots/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.min.js)
10:51:06	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:14%20GMT	https://coderthemes.com/adminto/layouts/vertical/formats/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/formats/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/quill/quill.min.js)
10:51:06	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:14%20GMT	https://coderthemes.com/adminto/layouts/vertical/GET	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/GET	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.js)
10:51:11	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:14%20GMT	https://coderthemes.com/adminto/layouts/vertical/Edge/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/Edge/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.js)
10:51:11	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:14%20GMT	https://coderthemes.com/adminto/layouts/vertical/Trident/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/Trident/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/custombox/custombox.min.js)
10:51:11	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:19%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/32px.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/32px.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/style.css)
10:51:11	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:19%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/throbber.gif	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/throbber.gif	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/style.css)
10:51:12	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:19%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/40px.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/40px.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/treeview/style.css)
10:51:12	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:19%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/img/switch.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/img/switch.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/multiselect/multi-select.css)
10:51:13	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:20%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.eot	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.eot	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/dropify/dropify.min.css)
10:51:13	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:20%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.woff	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.woff	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/dropify/dropify.min.css)
10:51:13	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:21%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.ttf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.ttf	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/dropify/dropify.min.css)
10:51:14	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:21%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.svg	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/fonts/dropify.svg	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/dropify/dropify.min.css)
10:51:14	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:22%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/img/loading.gif	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/img/loading.gif	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/x-editable/bootstrap-editable.css)
10:51:14	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:22%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/img/clear.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/img/clear.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/x-editable/bootstrap-editable.css)
10:51:15	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:22%20GMT	https://coderthemes.com/adminto/layouts/vertical/xl/worksheets/sheet1.xml	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/xl/worksheets/sheet1.xml	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.html5.min.js)
10:51:15	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:23%20GMT	https://coderthemes.com/adminto/layouts/vertical/xl/workbook.xml	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/xl/workbook.xml	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.html5.min.js)
10:51:15	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:23%20GMT	https://coderthemes.com/adminto/layouts/vertical/xl/styles.xml	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/xl/styles.xml	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.html5.min.js)
10:51:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:23%20GMT	https://coderthemes.com/adminto/layouts/vertical/[Content_Types].xml	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/[Content_Types].xml	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.html5.min.js)
10:51:16	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:23%20GMT	https://coderthemes.com/adminto/layouts/vertical/buttons.pdf	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/buttons.pdf	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/datatables/buttons.html5.min.js)
10:51:18	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:25%20GMT	https://coderthemes.com/adminto/layouts/vertical/HEAD	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/HEAD	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/pdfmake.min.js)
10:51:20	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:25%20GMT	https://coderthemes.com/adminto/layouts/vertical/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/pdfmake/pdfmake.min.js)
10:51:20	177/177	---M--	404	error ('Not%20Found')	text/html	date:Sun,%2006%20Jun%202021%2002:16:28%20GMT	https://coderthemes.com/adminto/layouts/vertical/assets/libs/img/sprite-green.png	D:/WEBSITE/webiste/coderthemes.com/adminto/layouts/vertical/assets/libs/img/sprite-green.png	(from https://coderthemes.com/adminto/layouts/vertical/assets/libs/hopscotch/hopscotch.min.css)
